Title	Price	Shipping_cost	Sales_Count	Sales_Value	Link	Condition	Seller Notes	Brand	Model	Storage Capacity	Network	Camera Resolution	Screen Size	Lock Status	RAM	Contract	Operating System	Model Number	Style	MPN	Connectivity	Features	SIM Card Slot	Memory Card Type	Processor	Color	2G	3G	4G	5G	Bluetooth	GSM	WI-FI	Micro USB	USB	Type-C	Fast_usb	NFC	Dual-Band	ANT+	Android Beam	Beidou	Cellular	FM	DLNA	EDGE	Fast Charge	GPS	Galileo	Global Version	HDMI Micro	Glonass	Headphone Jack	OTA	OTG	Infrared	Lightning	Quad-Band	Tri-Band	Wireless charging	WAP	WCDMA
Google Pixel 4 Factory Unlocked GSM Smartphone Cell Phone AT&T T-Mobile Verizon	184.87	16.87	61.0	11276.95	https://www.ebay.com/itm/402274409018?nordt=true&orig_cvip=true&rt=nc	Used	“Model G020I”	google	Google Pixel 4	105.2	Unlocked	12.0	5.916407485281749	Network Unlocked	4.979014989293362	unlocked	Android	A2111 (CDMA + GSM)	Bar	Does Not Apply	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung Galaxy S20 Plus + 5G G986U Unlocked 128GB Smartphone - Good Condition	223.21	15.67	70.0	15624.57	https://www.ebay.com/itm/403085880078?nordt=true&orig_cvip=true&rt=nc	Good - Refurbished	"“""Good"" : May show Moderate signs of wear like a few scratches, scuffs, and minor dents but it does ...Read moreabout the seller notes“""Good"" : May show Moderate signs of wear like a few scratches, scuffs, and minor dents but it does not impair the functionality, And no screen Burns, Includes Free Approved charger and cable, 100% FULLY FUNCTIONAL, Certified via a 34 Point Factory Inspection, These are Unlocked devices And will support all GSM networks Worldwide”Read Lessabout the seller notes"	samsung	Samsung Galaxy S20+ 5G	128.0	Unlocked	64.0	6.7	Network Unlocked	12.0	Without Contract	Android	SM-G986U	Bar	G986U	4G, 5G, Bluetooth	Bluetooth Enabled	Single SIM	MicroSD	Octa Core	Black	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Motorola XT2115-1 Moto G Stylus (2021) 128GB Memory Unlocked Smartphone, Black	128.9	15.47	73.0	9410.0	https://www.ebay.com/itm/115028254660?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	motorola	Apple iPhone 11	105.2	Operator	17.588671875	5.916407485281749	Factory Unlocked	4.979014989293362	Without Contract	Other	A2111 (CDMA + GSM)	Bar	XT2115-1	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BLU G9 Pro G0230WW 6.3” HD Smartphone 128GB Triple Main Camera Dual Sim Android	160.28	13.32	69.0	11059.31	https://www.ebay.com/itm/133153152251?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	blu	BLU G9	128.0	Unlocked	48.0	6.3	Factory Unlocked	4.0	Without Contract	Android	G0230WW	Bar	Does Not Apply	4G, 4G+, Bluetooth, GPS	3G Data Capable, 4G Data Capable, E-mail Access, Touchscreen, Bluetooth Enabled, Camera, Facial Recognition, Fingerprint Sensor, Front Camera, Internet Connectivity, Wi-Fi Capable	Dual SIM	MicroSD	Octa Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Samsung Galaxy A11 32GB Black (T-Mobile) Smartphone 4G LTE SM-A115U	103.16	0.0	93.0	9593.96	https://www.ebay.com/itm/144046038522?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	samsung	Samsung Galaxy A11	32.0	Operator	5.0	6.4	Factory Unlocked	2.0	Without Contract	Android	SM-A115U	Bar	SM-A115UZKATMB	USB Type-C, Bluetooth, 4G, Wi-Fi, GPS	Proximity Sensor, Accelerometer, Fingerprint Sensor	Single SIM	MicroSD	Octa Core	Black	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unlocked Samsung Galaxy Mega Duos I9152 Daul SIM 5.8''SmartPhone--New In box	61.58	0.0	79.0	4864.96	https://www.ebay.com/itm/144385851640?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	samsung	Samsung Galaxy Mega i9152	8.0	Operator	8.0	5.8	Factory Unlocked	1.0	Without Contract	Android	GT-I9152	Bar	Does Not Apply	2G, 3G, Bluetooth, GPS, Micro USB, Wi-Fi	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Dual SIM (SIM + SIM + Memory Card)	microSDXC	Dual Core	Black	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Google Pixel 2 XL 64GB 128GB Verizon 4G Smartphone Cell Phone 2XL GA00151/152	121.79	0.0	64.0	7794.3	https://www.ebay.com/itm/164986672459?nordt=true&orig_cvip=true&rt=nc	Used	““The screen has a SHADED LCD/SCREEN BURNS***but phone works otherwise .This phone has been ...Read moreabout the seller notes““The screen has a SHADED LCD/SCREEN BURNS***but phone works otherwise .This phone has been inspected, cleaned, and repaired to full functionality””Read Lessabout the seller notes	google	GA00152	105.2	Unlocked	12.0	5.916407485281749	Factory Unlocked	4.979014989293362	unlocked	Android	A2111 (CDMA + GSM)	Bar	Does Not Apply	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEW Samsung Galaxy NOTE 10 PLUS SM-N975U1 FACTORY UNLOCKED AL COLORS & CAPACITY	395.8	60.0	60.0	23748.0	https://www.ebay.com/itm/165589357960?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	samsung	Samsung Galaxy Note10+	256.0	Unlocked	16.0	6.8	Factory Unlocked	12.0	Without Contract	Android	SM-N975U	Smartphone	SM-N975U, SM-N975UZSAATT, SM-N975UZKAATT, SM-N975UZSATMB, SM-N975U1	4G, Bluetooth, GPRS, GPS	Dual-Lens Camera, Internet Browser, Touchscreen, 3G Data Capable, 4G Data Capable, Accelerometer, Bluetooth Enabled, Fingerprint Sensor, Global Ready, GPS, Music Player, Speakerphone, Wi-Fi Capable	Single SIM	MicroSD	Octa Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Samsung Galaxy S5(SM-G900V)16GB Unlocked Gsm Gray Smartphone *Lcd Burns*	30.75	0.0	93.0	2859.63	https://www.ebay.com/itm/175078129823?nordt=true&orig_cvip=true&rt=nc	Used	“Samsung Galaxy S5(SM-G900V)16GB Unlocked Gsm Gray Smartphone Fully Functional, Data Wiped. Device ...Read moreabout the seller notes“Samsung Galaxy S5(SM-G900V)16GB Unlocked Gsm Gray Smartphone Fully Functional, Data Wiped. Device has LCD Burns clearly visible on the display. This may include keyboards, app icons, or other images that were burned into the display. Device will have wear that is visible and more spread throughout the device. This will include scratching and scuffing on the frame/body of the device as well as the glass. Device is 100% functional with a clean ESN and backed by our 30 day warranty. Shipping M-F (Business Hours). Thanks for looking!”Read Lessabout the seller notes	samsung	Samsung Galaxy S5	16.0	Unlocked	16.0	5.1	Network Unlocked	2.0	Without Contract	Android	G900	Bar	SM-G900	3G, Bluetooth, GPS, Wi-Fi	Accelerometer, Email, Web, Gyro Sensor, Proximity Sensor	Single SIM	microSDXC	Quad Core	Black	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung Galaxy A32 5G - SM-A326U - 64GB - GSM Unlocked Smartphone 10/10	138.75	0.0	66.0	9157.56	https://www.ebay.com/itm/175329227707?nordt=true&orig_cvip=true&rt=nc	Open box	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	samsung	Samsung Galaxy A32 5G	105.2	Unlocked	17.588671875	5.916407485281749	Factory Unlocked	4.979014989293362	Without Contract	Other	A2111 (CDMA + GSM)	Bar	SM-A326U	5G	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Octa Core	Black	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAT PHONES S48c 64GB Rugged Waterproof (Unlocked) Smartphone - Black	73.98	0.0	93.0	6879.75	https://www.ebay.com/itm/185654379743?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This refurbished product was tested and certified to work like new. It may presents small sings of ...Read moreabout the seller notes“This refurbished product was tested and certified to work like new. It may presents small sings of wear such as scratches. The item might be missing the charging port cover. The refurbishing process includes functionality testing, basic cleaning, inspection, and repackaging. The product ships with all relevant accessories, and arrives in a generic box. This device meets original factory specifications for electrical performance.”Read Lessabout the seller notes	cat	S48C	64.0	Unlocked	17.588671875	5.916407485281749	Network Unlocked	4.979014989293362	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Rugged	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung Galaxy Express Prime J320 - 16GB - GSM Unlocked Smartphone 9/10	55.82	7.7	72.0	4018.78	https://www.ebay.com/itm/193333838642?nordt=true&orig_cvip=true&rt=nc	Open box	“9/10 Condition! Device is guaranteed to be 100 % Fully functional. May contain minor signs of use ...Read moreabout the seller notes“9/10 Condition! Device is guaranteed to be 100 % Fully functional. May contain minor signs of use on the screen, has minor signs of use on the bezel. OVERALL VERY GOOD CONDITION 8/10. NO SHADOW OR SCREEN BURN. This device will work with All GSM Carriers Such as T-Mobile , AT&T, Metro-PCS, Cricket and Worldwide. Will not work with Sprint or Verizon or CDMA subcarriers like Pageplus.”Read Lessabout the seller notes	samsung	Samsung Galaxy J3 Prime	105.2	Unlocked	17.588671875	5.916407485281749	Factory Unlocked	4.979014989293362	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does not apply	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Quad Core	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung Galaxy S10 G973U 128GB 512GB Unlocked (Any Carrier) SmartPhone	182.67	8.0	65.0	11873.33	https://www.ebay.com/itm/194171999604?nordt=true&orig_cvip=true&rt=nc	Open box	“Unlocked from AT&T and Compatible With ANY CARRIER Including AT&T, T-mobile, StraightTalk, Verizon, ...Read moreabout the seller notes“Unlocked from AT&T and Compatible With ANY CARRIER Including AT&T, T-mobile, StraightTalk, Verizon, Sprint, Cricket, Ting, Total, Family Mobile... Phones go through a multi-point computer assisted diagnostic to ensure 100% functionality. These are A+ grade units in Open Box condition and come ready to activate out of the box.”Read Lessabout the seller notes	samsung	Samsung Galaxy S10	128.0	Unlocked	16.0	6.1	Network Unlocked	8.0	Without Contract	Android	SM-G973U	Smartphone	Does Not Apply	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung Galaxy S7 Active G891A GSM Factory Unlocked 32GB Smartphone - Image Burn	57.62	6.99	79.0	4551.71	https://www.ebay.com/itm/194293713502?nordt=true&orig_cvip=true&rt=nc	Used	"“""Image Burn"" Condition:  This device (Usually used as a store demo) has burn in on its screen, also ...Read moreabout the seller notes“""Image Burn"" Condition:  This device (Usually used as a store demo) has burn in on its screen, also known as screen shadow Mostly Noticeable while in a white background, this does not affect the functionality of the device And does not Affect photos taken, These Devices typically may Or May not Have Heavier Signs of use. Please see Stock Photos that will show What you can expect when buying a ""Image Burn"" Device , Includes Free charger and cable,100% FULLY FUNCTIONAL ,Certified via a 34 Point Factory Inspection, These are Unlocked devices And will support all GSM networks Worldwide (May not support CDMA Networks such as verizon etc), Ships in a Generic box, Photos are Stock Photos”Read Lessabout the seller notes"	samsung	Samsung Galaxy S7 Active	32.0	Operator	12.0	5.1	Factory Unlocked	4.0	Without Contract	Android	SM-G891A	Bar	G891A	USB, Bluetooth, Wi-Fi	Internet Browser, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Fingerprint Sensor, Global Ready, Speakerphone, Wi-Fi Capable	Single SIM	MicroSD	Octa Core	Black	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung Galaxy S22 Ultra 5G S908U Unlocked (Any Carrier) SmartPhone	693.95	7.91	59.0	40943.27	https://www.ebay.com/itm/195480734074?nordt=true&orig_cvip=true&rt=nc	Open box	“Unlocked from AT&T and Compatible With Any Carrier Including AT&T, T-mobile, StraightTalk, Verizon ...Read moreabout the seller notes“Unlocked from AT&T and Compatible With Any Carrier Including AT&T, T-mobile, StraightTalk, Verizon ... These are A grade units in excellent cosmetic condition and rated a 9.5 out of 10 cosmetically.”Read Lessabout the seller notes	samsung	Samsung Galaxy S22 Ultra 5G	128.0	Unlocked	32.0	6.8	Network Unlocked	4.979014989293362	Without Contract	Android	A2111 (CDMA + GSM)	Bar	S908 S22 Ultra	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
New Samsung Galaxy NOTE 8 N950U 64GB Factory Unlocked T-Mobile AT&T Verizon 	244.75	0.0	59.0	14440.41	https://www.ebay.com/itm/203851354111?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	samsung	Samsung Galaxy Note8	64.0	Unlocked	12.0	6.3	Factory Unlocked or Locked	4.979014989293362	Without Contract	Android	N950U	Smartphone	SM-N950U	4G, Bluetooth	Internet Browser, Touchscreen, 3G Data Capable, 4G Data Capable, 4K Video Recording, Accelerometer, Bluetooth Enabled, Fingerprint Sensor, Front Camera, Geotagging, GPS, Speakerphone, Wi-Fi Capable	Single SIM	MicroSD	Octa Core	Black	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung Galaxy Z Flip3 5G 128GB | 256GB UNLOCKED Smartphone	513.57	21.03	60.0	30814.0	https://www.ebay.com/itm/225029322970?nordt=true&orig_cvip=true&rt=nc	Open box	“This is an exceptional product showing no signs of use, it has been fully tested and is in ...Read moreabout the seller notes“This is an exceptional product showing no signs of use, it has been fully tested and is in excellent working order and ready for Activation. These devices typically are display units, shelf pull or missing packaging, Complete in Generic white box with All Accessories Listed Below! Guaranteed to work on any phone carrier worldwide.”Read Lessabout the seller notes	samsung	Samsung Galaxy Z Flip3 5G	128.0	Unlocked	12.0	6.7	Factory Unlocked	8.0	Without Contract	Android	SM-F711U1	Bar	SM-F711U	3G, 4G, 5G, GPS, LTE	Internet Browser, Touchscreen, 4G Data Capable, 4K Video Recording, Bluetooth Enabled, Fingerprint Sensor, Global Ready, GPS, Music Player, Speakerphone, Wi-Fi Capable	Single SIM	MicroSD	Octa Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Samsung Galaxy Note 10 Plus N975U Verizon Locked Smartphone - Excellent	305.06	0.0	71.0	21659.29	https://www.ebay.com/itm/254833365113?nordt=true&orig_cvip=true&rt=nc	Excellent - Refurbished	“This Galaxy Note 10 Plus is in Excellent condition. It is 100% functional and in near perfect ...Read moreabout the seller notes“This Galaxy Note 10 Plus is in Excellent condition. It is 100% functional and in near perfect cosmetic condition with the possibility of a few light hair marks. It does NOT come in its original packaging but will include a generic UL certified cable.”Read Lessabout the seller notes	samsung	Galaxy Note 10 Plus	105.2	Operator	16.0	6.8	Network Locked	12.0	Without Contract	Android	N975U	Smartphone	SM-N975-VERIZON	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung Galaxy S10 G973U 512GB Factory Unlocked Android Smartphone - Very Good	173.8	0.0	63.0	10949.37	https://www.ebay.com/itm/255178694809?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This Galaxy S10 is in Very Good condition and has been determined fully functional by our industry ...Read moreabout the seller notes“This Galaxy S10 is in Very Good condition and has been determined fully functional by our industry leading functionality inspection. It will show signs of wear like scratches, scuffs, and minor nicks on the screen or body. This item does NOT come in its original packaging but will include a generic UL certified cable.”Read Lessabout the seller notes	samsung	Galaxy S10	512.0	Unlocked	16.0	6.1	Network Unlocked	8.0	Without Contract	Android	SAM-G973U	Smartphone	Does Not Apply	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xiaomi Redmi Note 11 Pro 5G Smartphone Android 11 Dimensity 920 Octa Core NFC	321.97	0.0	58.0	18674.42	https://www.ebay.com/itm/284517672508?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	xiaomi	Apple iPhone 11	105.2	Unlocked	32.0	6.67	Network Unlocked	4.979014989293362	Without Contract	Android	Redmi Note 11 Pro	Bar	Does Not Apply	2G, 3G, 4G, 5G, Bluetooth, GPRS, GPS, NFC, Quad-Band, USB Type-C, Wi-Fi	4K Video Recording, Bluetooth Enabled, Camera, Color Screen, Dual Screen, Email, Web, Email Access, Fast Charging, Fingerprint Sensor, Global Ready, GPRS, GPS, Internet Connectivity, Music Player, Nano SIM, NFC Connectivity, QWERTY Keyboard, Rear Camera, Retina Display, Touch Screen, Video Calling, Video Camera, Wi-Fi Capable	Single SIM	Not Applicabe	Octa Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
New Sealed Verizon Samsung Galaxy S7 G930V Unlocked Smartphone/Black Onyx/32GB	123.33	5.99	64.0	7893.36	https://www.ebay.com/itm/284638806365?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	samsung	Samsung Galaxy S7	32.0	Operator	12.0	5.1	Network Locked	4.0	Without Contract	Android	SM-G930V	Bar	SM-G930VZKAVZW	Bluetooth, Wi-Fi, NFC, Micro USB 2.0	Water-Resistant, Bluetooth Enabled, Rear Camera, Front Camera, AMOLED Display, Touch Screen, Camera, OLED Display, EDGE, Global Ready, Wireless Charging	Single SIM	MicroSD	Quad Core	Black	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
✨✨NEW Samsung Galaxy S10 SM-G973U1 - 128GB - FACTORY UNLOCKED Smartphones✨✨	285.48	0.0	73.0	20839.95	https://www.ebay.com/itm/294924890051?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	samsung	Samsung Galaxy S10	105.2	Unlocked	12.0	6.1	Factory Unlocked	8.0	Without Contract	Android	SM-G973U1	Bar	Does Not Apply	4G, Bluetooth, GPS	3D Depth Camera, Active Edge, AMOLED Display, Bluetooth Enabled, Fingerprint Sensor, Front Camera, GPS, Touch Screen, Video Calling, Wi-Fi Capable, Wireless Charging	Single SIM	MicroSD	Octa Core	Black	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft 735G Lumia 16GB Verizon Wireless 4G LTE Windows Smartphone - Excellent	48.4	11.12	66.0	3194.7	https://www.ebay.com/itm/362264919062?nordt=true&orig_cvip=true&rt=nc	Excellent - Refurbished	“This is an A Stock item, meaning unit is in excellent cosmetic condition and if there are any ...Read moreabout the seller notes“This is an A Stock item, meaning unit is in excellent cosmetic condition and if there are any blemishes they will be minor.”Read Lessabout the seller notes	nokia	Nokia Lumia 735	8.0	Operator	6.0	4.7	Network Locked	1.0	Without Contract	Other	735	Bar	MS735G	Bluetooth	Proximity Sensor, Gyro Sensor, Digital Compass, Accelerometer	Single SIM	microSDXC	Quad Core	Black	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
New UNOPENED Samsung Galaxy S7 EDGE G935V VERIZON 32GB Unlocked Smartphone	172.3	5.99	61.0	10510.39	https://www.ebay.com/itm/363677103073?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	samsung	Galaxy S7 32GB edge SM-G935V	32.0	Operator	17.588671875	5.916407485281749	Factory Unlocked	4.979014989293362	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does not apply	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung Galaxy S20 FE 5G SM-G781U 128GB Factory Unlocked Smartphone Mobile	438.88	7.5	62.0	27210.38	https://www.ebay.com/itm/393868213154?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	samsung	Samsung Galaxy S20 FE 5G	128.0	Unlocked	32.0	6.5	Factory Unlocked	6.0	Without Contract	Android	SM-G973U	Bar	Does Not Apply	4G, 4G+, Bluetooth, GPS, NFC, USB Type-C, Wi-Fi	Web, Accelerometer, AMOLED Display, Bluetooth Enabled, Camera, Email, GPS, Internet Connectivity, Music Player, Nano SIM, Night Mode	Single SIM	MicroSD	Octa Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
